ticker
GAZO3
FCAP3
IGBR3
FCAP4
TARP11
LUPA3
TSPP4
BNBR4
EBEN4
APTI4
HBTS5
SYNE3
TSPP3
PLIM4
SJOS3
CPFG4
CTKA4
CPFG3
SUZA4
CTKA3
TXRX3
TBLE6
MNDL4
VBBR3
CLSC5
ESCE3
AHEB3
CYRE4
TBLE5
AHEB6
CTPC4
FIGE3
BRML3
MTBR3
AHEB5
ETER3
MTBR4
MMAQ3
MMAQ4
POSI3
TPIS3
MARI3
VALE5
ELPL4
RNEW4
EUCA4
BGIP4
HBRE3
RNEW3
RNEW11
STBP11
BRAP3
BGIP3
ECOR3
HAGA4
CEDO4
BRAP4
HBOR3
CAMB4
BOBR3
BAZA3
PTPA3
SCAR3
MDNE3
TKNO4
PTPA4
EUCA3
PINE4
REDE4
BBAS3
CMIG4
HETA4
PINE3
VINE3
DAYC4
JHSF3
VINE5
CSRN3
BRSR6
ALLD3
EALT4
CLSC4
CAML3
CLSC3
CYRE3
CSRN5
LAVV3
EALT3
ISAE4
BNBR3
VCPA4
BPAR3
WIZC3
CSRN6
CEDO3
BMEB3
FRAS4
VALE3
BRSR3
CPFP4
ABCB4
BMGB4
EQMA3B
BALM4
LOGG3
CMIG3
HAGA3
SAPR4
SAPR11
ATOM3
CEEB5
ETER4
SAPR3
SUZB6
VLID3
TECN3
SBFG3
DEXP3
DEXP4
PLPL3
BPIA3
DSUL3
CSMG3
POMO3
PETR4
CGAS3
BMEB4
RNPT4
RNPT3
CEEB3
EQPA3
CGAS5
TRIS3
CAMB3
ELPL6
ELPL5
RSUL4
SOJA3
TIET11
TIET3
TIET4
NEOE3
GOAU4
LEVE3
ENGI4
ISAE3
CGRA3
GOAU3
PETR3
JSLG3
CGRA4
SUZB5
JOPA3
BALM3
CEBR5
BRSR5
WLMM3
SBSP3
KEPL3
CIQU4
CIQU3
MRSA6B
ROMI3
CEBR3
CPFE3
EZTC3
BRBI11
COCE5
CMIN3
CEAB3
ITSA4
BOBR4
NUTR3
CSUD3
COCE3
MILS3
ENGI11
USIM5
EGIE3
INTB3
UGPA3
CSAN3
ITSA3
USIM3
EEEL4
GGBR3
JOPA4
FIQE3
CSED3
MRSA5B
BBDC3
PFRM3
BPAC5
EEEL3
ITUB3
HYPE3
SMTO3
GRND3
MTRE3
ENBR3
SHUL4
CEBR6
VAMO3
SANB3
BEES3
MTSA4
POMO4
GETT3
GETT4
MRSA3B
PRIO3
DPPI4
PATI3
CCTU4
BEES4
GGBR4
EKTR3
CPRE3
ELET3
BBDC4
LJQQ3
SANB11
AGRO3
RAPT3
FIGE4
CPLE3
TGMA3
WLMM4
TAEE3
DIRR3
TAEE11
WSON33
TAEE4
CMET4
RDTR3
RECV3
CURY3
VULC3
SANB4
ITUB4
SOND5
TTEN3
AGIN3
AELP3
MDIA3
EQPA5
EQPA6
CPSL3
ELET6
BBSE3
REDE3
ALUP4
ALUP11
TMGC12
ALUP3
ACES4
MELK3
EQPA7
ACES3
CPLE6
CZRS4
AFLU5
PSSA3
VIVO3
VIVA3
CNFB4
VULC4
RAPT4
DMVF3
AFLU3
ARML3
COCE6
TUPY3
BPAC11
UCAS3
EKTR4
ENGI3
MRSL4
MULT3
SOND6
CPLE11
ELPL3
CTWR3
BMOB3
VIVO4
SOND3
BMIN4
EVEN3
MYPK3
TCSL4
PTNT4
OFSA3
EMAE4
MNPR4
ENAT3
MRSL3
CIEL3
LEVE4
TRFO3
BESP3
TCOC4
BMKS3
CPLE5
RANI4
WHRL3
FESA4
GMAT3
BPAN4
PATI4
TRFO4
OPCT3
SMLS3
ODPV3
BESP4
JBSS3
FLRY3
AESL4
AESL3
ESTC11
BMGB11
WEGE4
GRNL4
ELUM3
VITT3
LREN3
RIPI3
CZLT33
RIPI4
BMIN3
WHRL4
EBCO4
UGPA4
SMFT3
IGTI3
TEMP3
NAFG3
NAFG4
BRIT3
FIBR3
EBCO3
JALL3
CXSE3
AURE3
AZZA3
UNIP6
MPLU3
BRFS3
TFCO4
UNIP3
ASAI3
PGMN3
BLAU3
AMPI3
TMGC7
PNVL3
YDUQ3
ALOS3
B3SA3
AVIL3
DESK3
VTRU3
DXTG4
ABEV3
SFSA4
KLBN4
GETI3
GETI4
MGLU3
CCRO3
RANI3
ENMT3
RGEG3
KLBN11
UNIP5
TASA4
GUAR3
VIVT4
IGTI11
PTNT3
TASA3
ARCE3
IRBR3
BPAC3
TMGC11
KLBN3
TNCP4
TNCP3
KSSA3
DXCO3
ENMT4
VIVT3
ELUM4
LUXM3
STBP3
TCOC3
GGPS3
RDCD3
BOAS3
TMGC13
BEMA3
PORT3
EQTL3
ILMD3
CRTP5
SEER3
IGTA3
ILMD4
BAUH4
DURA4
RDOR3
EMBR3
DURA3
DPPI3
SRNA3
TIMP3
BMTO4
BSLI3
FRAS3
BFIT4
LUXM4
BMTO3
UCOP4
FESA3
LPSB3
LVTC3
BFIT3
TMCP3
BSLI4
SUZB3
ELET5
USIM6
SMLE3
NINJ3
SLCE3
ONCO3
TMCP4
MERC4
ORVR3
AUTM3
AEDU11
JPSA3
AFLT3
RENT3
TUPY4
LAME4
LIPR3
LAME3
BRAV3
CRTP3
TIMS3
BSCT6
RSIP3
RSIP4
PEAB3
TVIT3
TMGC3
TEND3
POWE3
TSEP4
ELEK3
MAGS3
MOAR3
TOTS3
CRUZ3
ENEV3
MYPK4
TNLP4
HGTX4
AMBV4
AMBV3
PNVL4
ELCA4
RPSA4
SEBB11
PEAB4
RAIZ4
BSCT5
GEPA4
MERC3
MOSI3
GEPA3
BRGE6
CREM3
BRGE7
RADL3
TSEP3
BRGE8
BRGE5
BRGE11
ELEK4
ELCA3
ELMD3
BRGE12
BRGE3
CTIP3
TNLP3
VIGR3
PARD3
WEGE3
CRIV4
ALSC3
PRGA4
ODER4
CRIV3
RHDS3
RAIA3
IMCH3
PTQS4
UOLL4
CEGR3
MNPR3
LAND3
PLTO6
SULA11
SULA3
PLTO5
FFTL3
FFTL4
SULA4
BSEV3
GVTT3
CSAB3
AEDU3
HETA3
SUBA3
MRFG3
CASN3
BRIV4
DAGB33
BRIV3
CTPC3
RLOG3
MNDL3
CSAB4
FRIO3
HGTX3
PQUN4
PQUN3
TMAR6
TMAR5
NETC3
MLFT4
NETC4
ROMI4
LWSA3
CEPE5
CEPE6
TMAR3
BIDI3
BIDI4
BIDI11
ELEV3
PRNR3
GUAR4
RHDS4
BAHI11
PETZ3
CEPE3
CRFB3
UBBR4
PRBC4
BIED3
UBBR11
UBBR3
BEEF3
BAHI5
BAHI4
